id,host_since,accommodates,bathrooms,bedrooms,beds,bed_type,first_review,instant_bookable,cancellation_policy
19721692,2017-07-07,4,2,2,3,Real Bed,2017-07-27,t,strict_14_with_grace_period
19723130,2017-07-07,4,1,2,2,Real Bed,2017-08-14,f,strict_14_with_grace_period
19723195,2017-07-07,1,1,1,1,Real Bed,2018-11-29,f,flexible
19728830,2017-06-04,3,1,1,1,Real Bed,2017-07-09,t,flexible
19728968,2014-08-14,4,2,2,2,Real Bed,2017-07-17,t,flexible
19736706,2017-07-07,3,1,2,2,Real Bed,2017-07-16,f,moderate
19736750,2015-08-24,4,1,1,1,Real Bed,2017-10-05,t,strict_14_with_grace_period
19736873,2016-01-21,2,1,0,1,Real Bed,2017-11-16,t,moderate
19738183,2016-09-01,7,2.5,3,4,Real Bed,2017-08-07,f,moderate
19738850,2016-04-01,2,1,1,1,Real Bed,2017-07-21,f,moderate
19739082,2015-12-22,2,1,1,1,Real Bed,2017-07-22,f,moderate
19739815,2017-07-08,2,1,1,1,Real Bed,2017-07-22,f,flexible
19740331,2012-11-17,2,1,1,1,Real Bed,2017-09-30,f,strict_14_with_grace_period
19740370,2017-06-02,6,2.5,3,3,Real Bed,,t,moderate
19740844,2011-07-07,5,1,2,3,Real Bed,2017-07-21,t,flexible
19741522,2017-02-17,2,1,1,1,Real Bed,2017-08-20,t,strict_14_with_grace_period
19741934,2016-03-28,5,1,2,3,Real Bed,2017-08-04,t,strict_14_with_grace_period
19742007,2015-04-26,2,1,1,1,Real Bed,,t,moderate
19742411,2016-09-06,6,1,2,3,Real Bed,2017-07-25,t,strict_14_with_grace_period
19742441,2017-07-08,2,1,1,1,Real Bed,2017-08-06,t,moderate
19742462,2013-11-02,3,1,1,2,Real Bed,2018-01-13,t,moderate
19742571,2014-10-22,1,1,1,1,Real Bed,2017-07-29,t,flexible
19743991,2017-07-08,1,1,1,1,Real Bed,2017-07-15,f,flexible
19744112,2014-10-22,1,1,1,1,Real Bed,2017-07-27,t,flexible
19751108,2017-05-20,6,1,2,4,Real Bed,2017-07-23,t,strict_14_with_grace_period
19751390,2017-01-15,4,1,2,2,Real Bed,2017-08-03,t,flexible
19751579,2015-05-20,2,1,1,1,Real Bed,,t,strict_14_with_grace_period
19751625,2014-04-02,2,1.5,1,1,Real Bed,2017-10-27,t,moderate
19751761,2015-08-31,2,1,1,1,Real Bed,2017-09-15,f,strict_14_with_grace_period
19751774,2017-07-08,2,1,1,1,Real Bed,2017-08-06,t,flexible
19752294,2016-07-03,14,3.5,6,14,Real Bed,2017-12-20,f,strict_14_with_grace_period
19752576,2017-07-08,4,2,2,2,Real Bed,2017-08-25,t,strict_14_with_grace_period
19752792,2012-03-08,2,1,1,1,Real Bed,2018-03-21,t,flexible
19752952,2016-04-26,2,1,0,1,Real Bed,2017-08-11,t,moderate
19753290,2015-02-10,8,1,2,5,Real Bed,2017-08-03,t,strict_14_with_grace_period
19753375,2017-07-09,8,2,3,4,Real Bed,2017-07-21,f,strict_14_with_grace_period
19753391,2015-05-09,5,1,2,3,Real Bed,2017-07-21,f,moderate
19753968,2017-07-09,3,1,2,2,Real Bed,2017-07-30,t,strict_14_with_grace_period
19754261,2014-08-23,6,1,3,3,Real Bed,2017-07-26,f,moderate
19754398,2017-07-09,2,1,1,1,Real Bed,,t,flexible
19754700,2017-07-09,1,1,1,1,Real Bed,2017-07-30,t,flexible
19755634,2015-08-31,4,2,2,2,Real Bed,2017-09-03,f,strict_14_with_grace_period
19755790,2015-04-09,3,1,1,2,Real Bed,2017-07-14,t,strict_14_with_grace_period
19757839,2017-07-07,2,1,1,1,Real Bed,2017-10-11,f,strict_14_with_grace_period
19767007,2016-06-16,2,2,2,2,Real Bed,2017-08-15,f,flexible
19767693,2014-04-14,4,1,2,2,Real Bed,2017-07-15,f,flexible
19767870,2016-10-11,2,1,1,1,Real Bed,2017-08-25,f,moderate
19767938,2017-01-21,8,2,4,4,Real Bed,2017-07-22,t,strict_14_with_grace_period
19768062,2016-01-20,2,2,1,1,Real Bed,2017-08-01,t,strict_14_with_grace_period
19769076,2015-06-24,5,2,2,2,Real Bed,2017-08-08,t,strict_14_with_grace_period
19769182,2014-12-04,1,1.5,1,1,Real Bed,2017-10-28,f,moderate
19769406,2015-08-05,5,2,2,2,Real Bed,,f,flexible
19769940,2015-04-01,2,2,1,1,Real Bed,2018-10-15,f,flexible
19769962,2014-03-20,6,2,3,5,Real Bed,2017-12-14,f,strict_14_with_grace_period
19770077,2011-06-30,6,2.5,3,4,Real Bed,,t,strict_14_with_grace_period
19770776,2016-07-31,4,1.5,2,2,Real Bed,2018-10-08,f,flexible
19772445,2011-11-13,6,2,3,3,Real Bed,,f,strict_14_with_grace_period
19773163,2011-11-13,4,1,1,2,Real Bed,2017-12-07,f,strict_14_with_grace_period
19773599,2009-05-16,4,1,1,1,Real Bed,2017-10-13,f,moderate
19773665,2017-07-10,4,1,2,2,Real Bed,2018-01-11,t,moderate
19775791,2017-07-10,4,1,3,3,Real Bed,2017-10-07,f,moderate
19776555,2014-07-24,2,1,1,1,Real Bed,2017-07-24,t,strict_14_with_grace_period
19776779,2017-06-28,3,1,1,2,Real Bed,2017-07-16,t,strict_14_with_grace_period
19776817,2014-04-29,5,1,1,3,Real Bed,2017-07-16,t,moderate
19779046,2014-05-25,1,1,1,1,Real Bed,2017-09-06,t,moderate
19787971,2015-10-27,5,1,2,2,Real Bed,2017-09-03,f,strict_14_with_grace_period
19789786,2012-07-21,2,1,1,1,Real Bed,2017-10-14,f,moderate
19790066,2015-10-11,8,2,3,5,Real Bed,2017-07-16,f,strict_14_with_grace_period
19790660,2013-07-15,4,1,1,2,Real Bed,2017-10-15,t,strict_14_with_grace_period
19790889,2016-12-16,2,1,1,1,Real Bed,2017-07-30,t,strict_14_with_grace_period
19791803,2016-03-15,2,1,1,1,Real Bed,2017-08-04,t,moderate
19791905,2014-01-29,6,1,2,3,Real Bed,2017-11-11,t,strict_14_with_grace_period
19792251,2016-08-09,1,1,1,1,Real Bed,,t,strict_14_with_grace_period
19792278,2017-03-21,2,1,1,1,Real Bed,2017-07-16,t,strict_14_with_grace_period
19792369,2016-05-29,1,1,0,1,Real Bed,2017-08-09,f,strict_14_with_grace_period
19795258,2017-02-18,5,1,3,3,Real Bed,2017-08-06,f,strict_14_with_grace_period
19798937,2017-07-11,2,1,1,1,Real Bed,2017-08-10,t,flexible
19800305,2013-12-22,2,1,1,1,Real Bed,2017-10-23,f,moderate
19800757,2013-12-22,6,1,2,2,Real Bed,2017-11-19,f,moderate
19808575,2014-06-30,4,2,2,2,Real Bed,2017-08-13,f,moderate
19808696,2013-12-19,4,1,2,2,Real Bed,,f,moderate
19811184,2014-02-03,6,2.5,3,3,Real Bed,2017-11-22,f,strict_14_with_grace_period
19811880,2012-10-29,8,2,3,4,Real Bed,2017-08-16,f,flexible
19812031,2016-07-31,2,1,1,1,Real Bed,2018-03-29,t,flexible
19812193,2014-10-16,4,1,2,2,Real Bed,2017-09-03,t,moderate
19812415,2014-01-19,5,2,3,3,Real Bed,2017-10-19,t,flexible
19812511,2016-07-31,4,1,1,4,Real Bed,2017-08-03,t,flexible
19813115,2017-02-04,2,1,1,2,Real Bed,2017-08-06,t,flexible
19814465,2012-02-06,7,2,3,5,Real Bed,2017-09-04,t,strict_14_with_grace_period
19814920,2013-07-23,4,1.5,2,2,Real Bed,,f,moderate
19817341,2012-01-24,4,1,2,2,Real Bed,2018-01-17,t,moderate
19817590,2011-05-22,4,1,0,3,Real Bed,2017-08-10,t,flexible
19819105,2017-07-12,10,3,5,5,Real Bed,2017-08-07,f,moderate
19821624,2014-08-10,4,1,1,2,Pull-out Sofa,2017-07-31,f,strict_14_with_grace_period
19823945,2015-10-17,4,1,1,3,Real Bed,2017-08-26,t,strict_14_with_grace_period
19827706,2016-02-15,3,1,1,2,Real Bed,2017-09-14,t,flexible
19829854,2017-06-19,2,1,1,1,Real Bed,2017-08-15,t,strict_14_with_grace_period
19829922,2017-07-12,1,1,1,1,Real Bed,,t,flexible
19830055,2014-09-13,6,2,3,3,Real Bed,2017-09-16,f,moderate
19831887,2017-06-25,2,1,1,1,Real Bed,2018-08-21,t,strict_14_with_grace_period
19832436,2013-03-17,5,2,3,4,Real Bed,2017-07-25,f,super_strict_60
19834618,2017-07-13,2,2,1,1,Real Bed,,f,flexible
19838958,2016-04-21,4,1,2,2,Real Bed,,t,flexible
19840484,2016-06-21,2,1,1,1,Real Bed,,t,flexible
19845811,2016-11-20,4,1,1,2,Real Bed,2017-07-23,t,moderate
19846972,2017-04-21,4,1,2,3,Real Bed,2017-07-20,f,moderate
19847150,2017-07-13,2,1,1,1,Real Bed,,t,flexible
19847333,2015-02-07,3,1,1,1,Real Bed,2017-09-14,t,strict_14_with_grace_period
19848553,2017-07-13,2,1,1,2,Real Bed,2017-07-26,t,flexible
19849676,2015-02-21,2,1,1,1,Real Bed,2017-09-19,f,moderate
19850062,2017-07-14,3,1,3,3,Real Bed,,t,strict_14_with_grace_period
19851795,2015-09-19,2,1,2,1,Real Bed,2017-07-29,f,strict_14_with_grace_period
19855764,2014-06-30,1,1,1,1,Real Bed,2017-09-27,t,moderate
19863541,2013-05-13,2,1,1,1,Real Bed,2017-09-29,f,strict_14_with_grace_period
19863552,2017-03-18,1,1,1,1,Real Bed,2017-07-27,t,flexible
19863916,2013-07-24,6,2,3,3,Real Bed,2017-07-30,f,moderate
19864528,2015-05-17,3,1,1,2,Real Bed,2017-08-15,f,flexible
19864963,2016-01-25,2,1,2,2,Real Bed,,t,flexible
19865046,2017-07-15,4,1,2,2,Real Bed,2017-07-23,f,moderate
19865166,2016-04-05,4,1.5,2,2,Real Bed,,t,flexible
19865446,2017-07-15,2,1,1,1,Real Bed,2017-08-06,f,strict_14_with_grace_period
19866225,2014-12-27,2,1,1,1,Real Bed,2017-08-06,f,flexible
19867823,2017-05-08,2,1,1,1,Real Bed,2017-07-29,t,moderate
19869208,2017-06-05,2,1,1,2,Real Bed,2017-07-29,t,strict_14_with_grace_period
19870807,2017-06-13,5,1,2,2,Real Bed,2017-08-07,t,strict_14_with_grace_period
19879551,2017-06-19,2,1,2,1,Real Bed,,t,flexible
19879713,2016-08-10,5,2,3,4,Real Bed,2017-08-04,t,moderate
19880669,2017-07-16,3,1.5,2,2,Real Bed,2017-08-18,t,strict_14_with_grace_period
19882691,2016-04-23,8,2,3,4,Real Bed,,f,strict_14_with_grace_period
19884138,2017-07-16,8,2.5,4,4,Real Bed,2017-07-21,f,flexible
19884368,2015-08-03,4,1,2,2,Real Bed,2017-10-01,f,strict_14_with_grace_period
19892863,2013-09-19,2,1.5,1,0,Real Bed,2017-12-04,t,moderate
19892969,2012-07-10,4,1,2,2,Real Bed,,f,strict_14_with_grace_period
19893712,2014-06-10,2,1,1,1,Real Bed,2017-07-28,f,flexible
19894566,2016-11-03,4,1,1,2,Real Bed,2017-08-31,t,strict_14_with_grace_period
19894685,2015-02-21,4,1,2,2,Real Bed,2017-10-29,t,moderate
19895209,2014-10-14,3,1,1,2,Real Bed,2017-09-22,t,moderate
19895689,2014-04-16,2,1,1,1,Real Bed,2017-08-20,f,flexible
19895975,2017-06-05,6,1,2,3,Real Bed,2017-08-15,t,moderate
19896197,2016-12-23,4,2,2,2,Real Bed,2017-08-31,f,strict_14_with_grace_period
19897672,2016-07-28,2,1,1,1,Real Bed,2017-08-23,f,moderate
19898467,2016-05-22,1,1.5,1,1,Real Bed,2017-08-02,t,flexible
19899533,2017-07-16,10,3,5,5,Real Bed,2017-07-31,f,moderate
19899538,2016-04-19,2,1,1,1,Real Bed,,t,flexible
19900147,2014-12-24,1,1,1,1,Real Bed,,f,flexible
19900223,2015-07-12,4,1,2,2,Real Bed,,t,flexible
19900464,2016-11-28,1,1,1,1,Real Bed,,t,flexible
19911036,2014-05-02,2,1,1,1,Real Bed,,f,strict_14_with_grace_period
19913243,2013-09-19,4,1,2,3,Real Bed,2017-07-28,f,strict_14_with_grace_period
19913356,2012-11-09,7,2,4,3,Real Bed,2017-08-20,f,moderate
19914104,2016-01-12,2,1,1,1,Real Bed,2017-09-29,t,flexible
19916931,2017-07-18,2,1,1,1,Real Bed,2017-07-29,t,flexible
19917584,2015-03-31,2,1,1,1,Real Bed,2017-07-21,f,moderate
19917938,2015-03-31,3,1,1,1,Real Bed,2017-09-08,f,strict_14_with_grace_period
19919998,2015-06-03,2,1,1,1,Real Bed,2017-07-27,f,flexible
19920507,2016-10-06,4,2,2,2,Real Bed,2018-01-02,t,flexible
19920943,2012-04-18,2,1,1,1,Real Bed,2017-08-06,t,moderate
19926431,2015-10-27,6,1,2,3,Real Bed,2018-02-04,f,strict_14_with_grace_period
19932070,2017-04-19,4,1,2,2,Real Bed,,f,strict_14_with_grace_period
19932324,2013-09-18,4,1,2,1,Real Bed,2017-07-24,t,strict_14_with_grace_period
19932538,2012-04-02,4,1,2,2,Real Bed,2017-10-28,f,strict_14_with_grace_period
19933547,2016-08-19,3,1,1,2,Real Bed,2017-08-06,t,flexible
19934660,2015-10-09,4,1,1,2,Real Bed,2017-08-02,f,moderate
19934902,2017-07-19,2,1,1,1,Real Bed,,t,strict_14_with_grace_period
19937463,2016-07-07,5,1,1,3,Real Bed,2017-07-29,t,flexible
19940989,2017-07-19,4,2,2,2,Real Bed,,t,flexible
19943451,2017-04-26,9,1,3,5,Real Bed,2017-07-26,f,moderate
19951999,2014-04-25,2,1,1,1,Real Bed,2017-09-28,f,flexible
19952061,2017-04-19,4,2,2,2,Real Bed,2018-06-18,t,strict_14_with_grace_period
19952926,2017-07-19,1,1,1,1,Real Bed,2017-08-11,t,flexible
19953543,2013-09-19,6,2,2,5,Real Bed,2017-11-12,f,strict_14_with_grace_period
19953909,2016-11-27,3,1,1,1,Real Bed,2017-12-14,f,flexible
19953989,2016-07-20,2,2,1,1,Real Bed,2017-07-23,t,flexible
19955155,2016-09-05,2,1,1,2,Real Bed,2017-09-10,t,moderate
19958036,2011-11-13,4,1,1,2,Real Bed,2017-08-13,f,strict_14_with_grace_period
19958339,2011-11-13,4,1,1,2,Real Bed,2017-09-07,f,strict_14_with_grace_period
19959053,2014-09-28,6,1,2,4,Real Bed,2017-09-27,f,strict_14_with_grace_period
19959898,2016-02-23,1,1,1,1,Real Bed,2017-08-04,t,moderate
19968215,2014-08-20,2,1,1,1,Real Bed,,f,moderate
19969811,2015-12-21,4,1,3,4,Real Bed,2017-08-14,t,flexible
19970598,2017-07-20,4,1,2,2,Real Bed,2017-08-26,t,flexible
19972159,2017-05-31,3,1,1,2,Real Bed,2017-12-03,t,moderate
19972314,2016-10-29,4,1,1,1,Real Bed,2017-07-30,t,moderate
19972357,2013-06-27,2,1,1,1,Real Bed,2017-08-07,f,strict_14_with_grace_period
19974426,2017-01-12,6,1,2,6,Real Bed,2017-08-05,t,strict_14_with_grace_period
19974610,2015-07-15,2,1,1,1,Real Bed,,f,flexible
19974957,2017-07-10,6,2,3,4,Real Bed,2017-08-08,t,moderate
19974964,2017-07-12,2,1,0,1,Real Bed,2017-08-06,f,strict_14_with_grace_period
19975115,2014-04-29,2,1,1,1,Real Bed,2017-08-11,t,moderate
19975320,2016-12-21,2,0,1,2,Real Bed,2017-07-28,t,flexible
19975321,2014-12-28,1,1,1,1,Real Bed,,t,flexible
19975411,2017-07-21,4,1,1,2,Real Bed,2017-08-09,f,strict_14_with_grace_period
19975482,2016-02-21,4,2,2,2,Real Bed,2017-08-19,f,moderate
19975492,2016-12-21,2,1,1,1,Real Bed,2017-08-01,t,flexible
19977518,2017-05-03,4,1,1,2,Real Bed,2017-08-06,f,moderate
19978263,2014-06-08,2,1,1,1,Real Bed,2017-10-16,f,moderate
19978329,2015-07-04,4,1,2,3,Real Bed,2017-07-27,t,flexible
19981239,2014-12-19,4,1.5,2,2,Real Bed,2017-12-01,t,moderate
19985498,2016-03-02,2,1,1,1,Real Bed,2018-03-23,t,moderate
19986241,2015-12-20,3,1,1,1,Real Bed,2017-08-10,t,flexible
19986555,2017-07-21,6,2,2,3,Real Bed,2017-10-01,t,moderate
19986752,2017-06-19,2,1,1,1,Real Bed,2017-09-09,t,flexible
19987325,2017-04-26,4,1,1,2,Real Bed,2017-08-16,f,moderate
19987450,2014-04-08,1,1.5,1,1,Real Bed,2017-09-30,f,moderate
19987621,2016-07-19,2,1,1,1,Real Bed,2017-09-02,t,moderate
19989508,2016-07-19,2,1,1,1,Real Bed,2017-08-16,t,moderate
19989578,2015-01-15,4,1,0,2,Real Bed,,f,flexible
19991234,2013-03-17,6,2,3,4,Real Bed,2017-09-22,t,super_strict_60
19992573,2014-06-08,2,1,1,1,Real Bed,2017-09-17,t,strict_14_with_grace_period
19993665,2016-10-22,4,1,1,3,Real Bed,2017-08-12,t,moderate
19998816,2011-03-11,2,2,1,1,Real Bed,2017-08-06,t,strict_14_with_grace_period
19999362,2017-07-22,2,1,1,2,Real Bed,2017-08-07,t,flexible
19999834,2017-01-15,2,2,1,1,Real Bed,2017-12-17,t,strict_14_with_grace_period
20000022,2016-09-06,4,1,1,2,Real Bed,2017-07-30,t,strict_14_with_grace_period
20000040,2015-10-24,2,1,1,1,Real Bed,2017-12-11,t,flexible
20000241,2016-07-18,2,1,1,1,Real Bed,2017-08-19,t,strict_14_with_grace_period
20000861,2016-07-16,2,1,1,1,Real Bed,2017-08-13,f,moderate
20001097,2014-05-06,2,1,1,1,Real Bed,2017-07-30,f,flexible
20001725,2017-01-19,4,1,2,3,Real Bed,2017-10-23,t,flexible
20001798,2016-08-16,4,2,2,3,Real Bed,2017-10-02,t,strict_14_with_grace_period
20001995,2015-12-25,1,2,1,2,Real Bed,2017-08-22,f,moderate
20002176,2013-03-31,2,1,1,1,Real Bed,2017-08-22,f,flexible
20003166,2015-06-13,2,1,1,1,Real Bed,,t,moderate
20003256,2017-07-12,2,1,0,1,Real Bed,2017-08-07,f,strict_14_with_grace_period
20003582,2015-07-09,3,1,1,1,Real Bed,2017-07-30,t,flexible
20003767,2017-04-26,3,1,1,2,Real Bed,2017-11-02,f,flexible
20004507,2015-10-30,2,1,1,1,Real Bed,2017-08-09,t,strict_14_with_grace_period
20005140,2017-07-23,2,1,1,1,Real Bed,2017-10-29,t,flexible
20013584,2017-04-16,2,1,1,1,Real Bed,,t,flexible
20015635,2017-04-19,4,1,2,2,Real Bed,2018-06-03,t,strict_14_with_grace_period
20015703,2015-04-20,1,2,1,1,Real Bed,2017-09-23,f,strict_14_with_grace_period
20016427,2017-06-11,3,1,1,2,Real Bed,2017-10-29,t,moderate
20016592,2017-04-19,2,1,1,1,Real Bed,,f,strict_14_with_grace_period
20017190,2012-02-12,5,1,2,2,Real Bed,2017-08-26,t,strict_14_with_grace_period
20017658,2016-02-28,3,1,1,2,Real Bed,2017-08-13,t,strict_14_with_grace_period
20017893,2016-01-31,3,1,1,1,Real Bed,2017-09-09,f,strict_14_with_grace_period
20017949,2011-11-13,4,1,1,2,Real Bed,2017-08-24,f,strict_14_with_grace_period
20018105,2014-08-10,2,1,1,1,Real Bed,2017-08-15,t,moderate
20018542,2016-10-02,2,2,1,1,Real Bed,2017-09-28,t,flexible
20019288,2016-07-31,4,1,1,3,Real Bed,2017-08-26,t,moderate
20020068,2014-03-05,2,1,1,1,Real Bed,2017-12-29,t,moderate
20020281,2016-07-12,4,1,2,2,Real Bed,2017-12-26,t,strict_14_with_grace_period
20021632,2012-03-30,2,1,1,1,Real Bed,2017-08-15,f,moderate
20022471,2011-11-13,4,1,1,2,Real Bed,2018-05-23,f,strict_14_with_grace_period
20022685,2011-11-13,4,1,1,2,Real Bed,2017-08-15,f,flexible
20022861,2011-11-13,4,1,1,2,Real Bed,2017-08-26,f,strict_14_with_grace_period
20023048,2011-11-13,4,1,1,2,Real Bed,2018-04-19,f,strict_14_with_grace_period
20023719,2013-12-02,6,1,2,3,Real Bed,2017-08-07,t,strict_14_with_grace_period
20024380,2016-11-03,1,1,1,1,Real Bed,2017-07-31,t,flexible
20026572,2017-05-08,2,1,1,1,Real Bed,,f,moderate
20034249,2017-02-22,4,1,1,1,Real Bed,2017-09-19,f,strict_14_with_grace_period
20034449,2017-04-19,2,1,1,1,Real Bed,,t,strict_14_with_grace_period
20034620,2017-07-24,4,1,2,2,Real Bed,2017-09-14,t,moderate
20036099,2014-06-29,4,1,1,3,Real Bed,2017-08-07,f,moderate
20039154,2017-06-25,3,1,1,1,Real Bed,2017-08-13,t,moderate
20039548,2017-06-25,3,1,1,1,Real Bed,2017-09-08,t,moderate
20042811,2014-09-12,2,1,1,1,Real Bed,2017-09-11,f,flexible
20043255,2017-07-25,4,1,2,1,Real Bed,2017-08-07,t,flexible
20044219,2017-07-21,2,1,1,1,Real Bed,2017-08-07,f,flexible
20045038,2014-06-21,2,1,1,1,Real Bed,,t,flexible
20055149,2012-06-05,1,1,3,1,Pull-out Sofa,2017-10-16,f,flexible
20055355,2016-11-02,1,1,1,1,Real Bed,2017-12-10,f,moderate
20055369,2014-08-02,4,2,2,2,Real Bed,2018-06-11,f,moderate
20055752,2015-07-10,2,1,1,1,Real Bed,2017-08-30,t,flexible
20056522,2017-07-25,2,1,1,1,Real Bed,2017-07-28,t,flexible
20057314,2017-07-25,4,2,2,2,Real Bed,2017-09-08,f,flexible
20058698,2011-06-30,6,2.5,3,4,Real Bed,2017-11-08,t,strict_14_with_grace_period
20059475,2014-10-29,1,1,1,1,Real Bed,2017-11-25,t,flexible
20061637,2014-12-02,2,1,1,1,Real Bed,2017-08-07,f,strict_14_with_grace_period
20062329,2015-08-06,3,1,1,1,Real Bed,2017-08-17,f,strict_14_with_grace_period
20063532,2015-06-26,1,2,1,1,Real Bed,,t,strict_14_with_grace_period
20063567,2015-08-17,6,1,2,3,Real Bed,2017-10-05,t,strict_14_with_grace_period
20064845,2017-07-26,2,1,0,1,Real Bed,,t,strict_14_with_grace_period
20066675,2015-08-21,2,1,1,1,Real Bed,,t,flexible
20074188,2017-06-30,4,2,2,2,Real Bed,2017-08-08,t,moderate
20075093,2017-06-25,4,1,2,2,Real Bed,2017-09-01,f,strict_14_with_grace_period
20076393,2015-08-25,2,1.5,1,1,Real Bed,2017-08-05,t,moderate
20076860,2015-07-09,2,1,1,1,Real Bed,2017-08-06,t,flexible
20076925,2013-11-22,8,2,3,8,Real Bed,2017-12-27,f,strict_14_with_grace_period
20077331,2016-01-21,7,2.5,5,5,Real Bed,2018-01-01,f,flexible
20077627,2015-08-23,5,1.5,2,3,Real Bed,2017-10-01,t,moderate
20080110,2015-07-09,3,1,1,1,Real Bed,2017-08-06,t,flexible
20080243,2016-12-15,2,1,1,1,Real Bed,,t,flexible
20082103,2014-08-24,2,1,1,1,Real Bed,2017-08-28,f,moderate
20084724,2015-06-16,1,1,1,1,Real Bed,2018-04-06,t,moderate
20093386,2017-07-20,4,2,2,2,Real Bed,2017-08-06,t,strict_14_with_grace_period
20093630,2014-06-02,4,1.5,2,3,Real Bed,2017-10-01,t,flexible
20093814,2013-04-30,2,1,1,1,Real Bed,2018-08-31,t,flexible
20094111,2015-07-11,6,1,2,3,Real Bed,2017-08-04,t,flexible
20094213,2014-09-07,2,1,1,1,Real Bed,2017-08-31,f,strict_14_with_grace_period
20094730,2016-09-20,6,1,2,3,Real Bed,2017-08-06,t,strict_14_with_grace_period
20094755,2015-06-24,2,1,1,1,Real Bed,2017-08-05,t,strict_14_with_grace_period
20094975,2016-12-07,1,1,2,3,Real Bed,,f,strict_14_with_grace_period
20095002,2015-06-24,2,1,1,1,Real Bed,2017-08-05,t,strict_14_with_grace_period
20095865,2009-12-28,1,1.5,1,1,Real Bed,2017-09-10,t,strict_14_with_grace_period
20095881,2015-08-23,5,1.5,2,3,Real Bed,2017-10-16,t,moderate
20096293,2015-07-07,1,1,0,1,Real Bed,2017-08-01,t,flexible
20096457,2015-12-18,10,3.5,5,7,Real Bed,2017-09-01,f,flexible
20108119,2015-12-20,4,1,2,2,Real Bed,2017-08-10,t,moderate
20114571,2016-01-13,3,1,1,2,Real Bed,2017-09-23,t,strict_14_with_grace_period
20119707,2015-08-17,4,1,0,2,Real Bed,2017-12-02,t,strict_14_with_grace_period
20123735,2017-07-28,2,1,1,1,Real Bed,2017-10-13,f,strict_14_with_grace_period
20125302,2015-02-01,1,2,1,1,Real Bed,,t,flexible
20125416,2017-07-28,2,1,1,1,Real Bed,2017-09-03,t,flexible
20125686,2017-07-28,6,3,3,4,Real Bed,2017-09-12,t,strict_14_with_grace_period
20126481,2015-06-24,4,1,2,2,Real Bed,2017-08-22,t,strict_14_with_grace_period
20127228,2016-05-20,10,4.5,4,4,Real Bed,2017-12-21,t,flexible
20129850,2014-11-30,2,1,1,1,Real Bed,2017-08-20,f,flexible
20130879,2015-07-09,5,2,2,2,Real Bed,2017-08-13,f,moderate
20131450,2017-06-24,2,1,1,1,Real Bed,2017-12-27,f,flexible
20131690,2017-05-08,6,1,2,2,Real Bed,2017-08-05,t,strict_14_with_grace_period
20134108,2013-04-17,6,1,2,3,Real Bed,2018-03-04,f,flexible
20138226,2017-07-29,2,1.5,1,1,Real Bed,2017-08-09,t,flexible
20138766,2017-07-29,9,2,2,6,Real Bed,2017-08-08,t,moderate
20139406,2015-11-14,5,1,2,3,Real Bed,2017-10-01,t,strict_14_with_grace_period
20139645,2015-04-10,4,1,1,2,Real Bed,2017-10-01,t,strict_14_with_grace_period
20140048,2015-01-19,2,1,0,1,Real Bed,2017-12-28,t,moderate
20140291,2017-07-30,2,1,1,1,Real Bed,2017-08-18,f,strict_14_with_grace_period
20140713,2013-07-15,2,1,1,1,Real Bed,2017-09-03,t,strict_14_with_grace_period
20141012,2017-07-29,2,1,1,1,Real Bed,2017-12-02,f,strict_14_with_grace_period
20141224,2017-07-30,2,1,1,2,Real Bed,2017-08-15,f,flexible
20141431,2017-07-29,4,1,2,3,Real Bed,2017-09-25,f,moderate
20141728,2017-03-06,4,1,2,3,Real Bed,2017-08-27,t,moderate
20141929,2015-06-07,2,1,1,1,Real Bed,,f,moderate
20142522,2017-01-31,8,4,4,5,Real Bed,2017-07-30,t,flexible
20142814,2016-11-08,4,1,2,0,Real Bed,2017-08-13,t,moderate
20144225,2017-07-30,8,2.5,4,8,Real Bed,2017-10-02,f,flexible
20144587,2011-12-06,5,2,3,4,Real Bed,,f,strict_14_with_grace_period
20145292,2013-02-18,5,1.5,2,3,Real Bed,2017-08-10,f,moderate
20145501,2017-01-16,10,2,3,6,Real Bed,2017-08-04,t,strict_14_with_grace_period
20154326,2015-04-05,4,2,2,3,Real Bed,2017-08-06,t,flexible
20154628,2017-01-09,5,2,2,3,Real Bed,2017-08-13,t,strict_14_with_grace_period
20155884,2017-07-30,2,1,1,1,Real Bed,2017-11-13,t,flexible
20156435,2016-09-11,4,1,2,2,Real Bed,2017-08-12,t,moderate
20156566,2017-01-08,4,1,2,2,Real Bed,2017-08-05,t,strict_14_with_grace_period
20156960,2016-08-04,8,1,3,4,Real Bed,2017-08-19,f,strict_14_with_grace_period
