id,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,collect_date
17982142,63323103,James,Melbourne,-37.82147427,144.941666,Entire home/apt,136,2,41,24/11/18,2.07,5,64,2018-12-07
17982193,90729398,Valeria,Moreland,-37.76559179,144.9670609,Private room,53,7,1,20/01/18,0.09,89,89,2018-12-07
17984080,108508775,Josh,Maribyrnong,-37.79718464,144.8831173,Entire home/apt,251,1,20,30/06/18,1,2,104,2018-12-07
17985757,48538484,Jordan,Port Phillip,-37.83370586,144.9716363,Entire home/apt,125,1,1,1/05/17,0.05,1,0,2018-12-07
17986211,121398633,Qun,Boroondara,-37.83957386,145.0945202,Private room,97,1,0,,,2,363,2018-12-07
17989212,54556815,Melstay,Melbourne,-37.8066356,144.9614961,Entire home/apt,120,1,65,21/11/18,3.18,24,355,2018-12-07
17991331,65813391,Vee,Darebin,-37.70261448,145.0236998,Entire home/apt,125,1,2,9/12/17,0.11,1,88,2018-12-07
17995833,123672684,Beth,Melbourne,-37.80700318,144.9444154,Private room,43,2,76,30/11/18,3.72,3,54,2018-12-07
17996631,26745318,Aoife,Yarra,-37.80531109,144.9862715,Entire home/apt,104,2,4,26/10/18,0.2,1,0,2018-12-07
17996866,123683895,Georgia,Port Phillip,-37.8641355,145.003942,Entire home/apt,199,6,0,,,1,0,2018-12-07
17997307,10514154,Hannah,Port Phillip,-37.83733374,144.9746955,Entire home/apt,109,2,46,2/12/18,2.38,2,31,2018-12-07
17998876,14095685,Melanie,Glen Eira,-37.88601409,145.0534943,Entire home/apt,61,1,3,10/07/17,0.15,1,0,2018-12-07
17999619,9443132,Teneille,Stonnington,-37.84406507,144.9955417,Entire home/apt,320,2,1,16/04/17,0.05,1,0,2018-12-07
17999691,105051992,James,Melbourne,-37.81781858,144.9559641,Entire home/apt,199,2,1,6/04/17,0.05,4,349,2018-12-07
18008140,41450885,Yolanda,Moreland,-37.76996488,144.9658865,Private room,84,2,40,17/04/18,2.07,1,6,2018-12-07
18009312,33023987,Gunter,Bayside,-37.93848656,145.0319026,Private room,55,2,1,16/09/17,0.07,2,365,2018-12-07
18009426,123799456,Charm,Melbourne,-37.81913436,144.9557193,Private room,55,2,4,11/07/17,0.21,1,0,2018-12-07
18009636,7325701,Simon,Darebin,-37.77585549,144.9995366,Entire home/apt,64,6,2,15/04/18,0.13,1,8,2018-12-07
18010127,123815273,Stuart / Rodrigo,Port Phillip,-37.84006849,144.9573375,Entire home/apt,145,2,39,26/11/18,2.7,1,11,2018-12-07
18010165,115889137,Jason,Port Phillip,-37.86197669,144.9988935,Entire home/apt,120,3,31,26/10/18,1.86,1,188,2018-12-07
18011008,6186575,Des,Port Phillip,-37.86185001,144.9991188,Entire home/apt,130,2,24,5/11/18,1.47,1,171,2018-12-07
18011406,17457423,Nicholas,Melbourne,-37.7886159,144.9263257,Private room,71,2,31,14/11/18,1.71,1,34,2018-12-07
18014147,122770338,Yong,Wyndham,-37.89998444,144.73906,Entire home/apt,174,1,10,24/11/18,1.67,5,328,2018-12-07
18014427,88849799,Luna,Whitehorse,-37.81281744,145.2103716,Private room,39,3,44,16/11/18,2.18,2,47,2018-12-07
18014515,5916039,Maria,Melbourne,-37.81516563,144.9848823,Entire home/apt,130,5,6,6/02/18,0.3,1,0,2018-12-07
18015436,44153351,Jacklyn,Melbourne,-37.82214366,144.9656607,Entire home/apt,260,2,83,17/11/18,4.21,3,287,2018-12-07
18023685,4944974,Mr Brett,Yarra Ranges,-37.85695003,145.3648522,Entire home/apt,295,1,2,2/08/18,0.17,7,349,2018-12-07
18023913,123954518,Elizabeth,Yarra,-37.80570257,144.9847073,Entire home/apt,165,2,4,27/01/18,0.2,1,0,2018-12-07
18024246,9196139,Adrian,Moonee Valley,-37.75636395,144.9249575,Entire home/apt,98,2,7,29/12/17,0.4,1,0,2018-12-07
18025150,123969331,Lila,Port Phillip,-37.87098473,144.9827317,Private room,136,2,0,,,2,0,2018-12-07
18026056,15868986,Jessica,Yarra,-37.81536575,145.0124564,Private room,80,1,0,,,1,87,2018-12-07
18026070,123979832,Rakshith,Manningham,-37.7879641,145.13056,Private room,35,1,26,28/11/18,1.3,1,70,2018-12-07
18026435,1187984,Lichen,Moreland,-37.77461403,144.9735924,Entire home/apt,275,2,14,6/10/18,0.69,1,64,2018-12-07
18026499,90729398,Valeria,Moreland,-37.76585494,144.9661765,Private room,53,7,0,,,89,89,2018-12-07
18026761,90729398,Valeria,Moreland,-37.76460633,144.9669097,Private room,53,7,0,,,89,89,2018-12-07
18028374,90729398,Valeria,Moreland,-37.76458903,144.9657667,Private room,53,7,0,,,89,89,2018-12-07
18028786,40158707,Krina,Melbourne,-37.81646585,144.9704337,Entire home/apt,97,1,1,17/04/17,0.05,1,0,2018-12-07
18031460,41778904,Hootan And Ara,Manningham,-37.76048149,145.1652225,Private room,60,4,0,,,1,87,2018-12-07
18033277,47524508,Rick,Melbourne,-37.81619977,144.9521169,Entire home/apt,140,1,1,4/02/18,0.1,23,0,2018-12-07
18034120,18725689,Renaud,Melbourne,-37.7972189,144.9526025,Private room,32,3,3,1/10/17,0.15,1,0,2018-12-07
18036105,47524508,Rick,Melbourne,-37.81532432,144.9535754,Entire home/apt,108,1,3,3/05/17,0.15,23,0,2018-12-07
18036811,47524508,Rick,Melbourne,-37.81644557,144.9520527,Entire home/apt,150,1,3,9/07/17,0.15,23,0,2018-12-07
18037830,1649158,A Perfect Stay,Moreland,-37.77318697,144.9604753,Entire home/apt,209,2,22,4/11/18,1.17,7,326,2018-12-07
18039447,1649158,A Perfect Stay,Moreland,-37.77394413,144.9612321,Entire home/apt,220,2,9,24/11/18,0.48,7,352,2018-12-07
18042631,113614854,Andrej,Melbourne,-37.82381152,144.9666177,Private room,71,2,42,12/08/18,2.07,1,0,2018-12-07
18044921,7569190,Becky,Yarra,-37.80105332,144.9814895,Private room,65,1,76,18/11/18,3.79,1,277,2018-12-07
18045630,34380701,Kelsey,Glen Eira,-37.86711205,145.0009653,Private room,80,2,0,,,1,89,2018-12-07
18046052,90729398,Valeria,Moreland,-37.76613386,144.9670679,Private room,53,7,0,,,89,89,2018-12-07
18046523,47524508,Rick,Melbourne,-37.81627282,144.953511,Entire home/apt,108,1,0,,,23,0,2018-12-07
18047787,122770338,Yong,Wyndham,-37.89855196,144.7400344,Entire home/apt,155,1,33,2/12/18,2.81,5,330,2018-12-07
18055192,47524508,Rick,Melbourne,-37.81187251,144.9591257,Entire home/apt,140,1,0,,,23,0,2018-12-07
18056388,40907754,Damian,Melbourne,-37.81151271,144.9572306,Entire home/apt,120,1,88,1/10/18,4.98,1,29,2018-12-07
18059059,124302357,Bec,Glen Eira,-37.87249938,145.0173225,Entire home/apt,130,2,4,30/07/18,0.2,1,94,2018-12-07
18059122,11083766,Lynne,Stonnington,-37.87756883,145.0520173,Entire home/apt,180,2,18,1/05/18,1.07,1,35,2018-12-07
18060185,9028154,Joe,Port Phillip,-37.86626497,144.9795083,Entire home/apt,150,2,9,19/08/18,0.58,27,330,2018-12-07
18060538,124306387,Chamitha,Wyndham,-37.91949741,144.746997,Private room,522,1,0,,,1,365,2018-12-07
18062026,18951688,Stefan,Port Phillip,-37.85858375,144.9838761,Private room,100,2,0,,,1,0,2018-12-07
18063464,90729398,Valeria,Moreland,-37.76429618,144.9663329,Private room,57,7,0,,,89,89,2018-12-07
18063809,90729398,Valeria,Moreland,-37.76485027,144.9661846,Private room,57,7,0,,,89,89,2018-12-07
18065874,1403803,One William Street,Melbourne,-37.82014699,144.9601112,Entire home/apt,115,2,2,13/07/18,0.12,20,285,2018-12-07
18065893,10329409,Julianne,Kingston,-37.93884403,145.0488917,Entire home/apt,186,2,1,30/03/18,0.12,1,19,2018-12-07
18066310,1403803,One William Street,Melbourne,-37.81899533,144.9584591,Entire home/apt,100,7,2,23/12/17,0.13,20,35,2018-12-07
18066578,1403803,One William Street,Melbourne,-37.82019782,144.959024,Entire home/apt,100,5,11,29/08/18,0.56,20,17,2018-12-07
18066856,52970113,Sharon,Yarra Ranges,-37.65449701,145.5149768,Private room,180,1,88,24/11/18,4.49,1,218,2018-12-07
18067397,23348048,Melissa,Yarra,-37.81572133,144.9916993,Entire home/apt,150,2,33,1/12/18,1.65,1,322,2018-12-07
18068752,71396911,Mark,Hume,-37.57041786,144.918624,Private room,40,1,2,30/06/17,0.11,1,155,2018-12-07
18072117,47524508,Rick,Melbourne,-37.81491618,144.9533486,Entire home/apt,108,1,1,23/04/17,0.05,23,0,2018-12-07
18072656,47524508,Rick,Melbourne,-37.81454641,144.952456,Entire home/apt,108,1,3,4/08/17,0.15,23,0,2018-12-07
18073104,47524508,Rick,Melbourne,-37.81502553,144.9522773,Entire home/apt,140,1,0,,,23,0,2018-12-07
18073632,47524508,Rick,Melbourne,-37.81532934,144.9527159,Private room,108,1,0,,,23,0,2018-12-07
18076885,1797085,Martin,Stonnington,-37.84896452,144.9968242,Entire home/apt,475,14,0,,,1,173,2018-12-07
18076964,45335231,Andrina,Bayside,-37.9386997,145.0251662,Private room,46,1,20,26/11/18,0.99,1,333,2018-12-07
18077496,90729398,Valeria,Moreland,-37.76434318,144.9674934,Private room,71,7,1,13/09/17,0.07,89,89,2018-12-07
18077572,118257022,Joseph,Melbourne,-37.8145409,144.9398705,Entire home/apt,109,2,22,25/11/18,1.08,7,109,2018-12-07
18077720,90729398,Valeria,Moreland,-37.76594132,144.9676112,Private room,57,7,0,,,89,89,2018-12-07
18077931,41799037,Liz,Yarra Ranges,-37.66157221,145.5242076,Entire home/apt,150,2,51,24/11/18,2.55,1,352,2018-12-07
18078040,90729398,Valeria,Moreland,-37.76456727,144.9656546,Private room,71,7,0,,,89,89,2018-12-07
18078460,124483504,John,Yarra Ranges,-37.77926784,145.4312409,Private room,75,1,40,4/12/18,2.05,1,74,2018-12-07
18078835,124487238,Angus,Stonnington,-37.84759138,144.9914009,Private room,700,1,0,,,1,0,2018-12-07
18079688,124497986,George,Yarra,-37.82407128,145.0104625,Private room,65,1,6,24/03/18,0.33,1,163,2018-12-07
18081120,43033410,Fernando,Wyndham,-37.87829635,144.7497968,Private room,48,1,5,3/10/18,0.26,3,165,2018-12-07
18081202,43033410,Fernando,Wyndham,-37.87871529,144.7501644,Private room,44,1,5,7/10/18,0.26,3,151,2018-12-07
18081514,73150843,Malwina,Whitehorse,-37.81327662,145.1063556,Private room,50,2,1,10/12/17,0.08,1,0,2018-12-07
18081541,90729398,Valeria,Moreland,-37.76486959,144.9690588,Private room,50,7,2,15/02/18,0.17,89,89,2018-12-07
18084331,111721187,Kate,Melbourne,-37.8115467,144.9587341,Entire home/apt,119,1,14,22/11/18,0.76,26,317,2018-12-07
18085077,46071026,Naomi,Melbourne,-37.81644689,144.953456,Entire home/apt,266,3,97,21/11/18,4.83,6,331,2018-12-07
18085396,54556815,Melstay,Port Phillip,-37.83284366,144.9670114,Entire home/apt,144,1,78,17/11/18,4.08,24,64,2018-12-07
18093464,124611811,Deborah,Stonnington,-37.85291923,145.0058809,Entire home/apt,120,2,51,29/11/18,2.7,1,29,2018-12-07
18094490,75643629,Bre,Stonnington,-37.84123088,144.9966232,Entire home/apt,450,3,12,25/11/18,0.61,1,1,2018-12-07
18094522,50105601,Ellie,Port Phillip,-37.86330548,144.9855044,Private room,100,2,0,,,1,0,2018-12-07
18095475,124633655,Try,Melbourne,-37.81605609,144.953982,Private room,69,1,0,,,1,0,2018-12-07
18095734,90729398,Valeria,Moreland,-37.76625139,144.9692384,Private room,50,7,0,,,89,89,2018-12-07
18095834,21158104,Clint,Port Phillip,-37.86532638,144.9750112,Private room,80,1,24,12/11/18,1.75,1,0,2018-12-07
18096660,90729398,Valeria,Moreland,-37.76482874,144.9701554,Private room,71,7,0,,,89,89,2018-12-07
18096778,90729398,Valeria,Moreland,-37.76520334,144.9708523,Private room,50,7,0,,,89,89,2018-12-07
18096863,90729398,Valeria,Moreland,-37.76673439,144.969345,Private room,50,7,0,,,89,89,2018-12-07
18096969,118142865,Scott,Monash,-37.89015694,145.1579774,Private room,44,2,10,18/02/18,0.52,1,364,2018-12-07
18097081,90729398,Valeria,Moreland,-37.76599992,144.9691095,Private room,71,7,0,,,89,89,2018-12-07
18097365,54898509,Ajmal,Port Phillip,-37.82891125,144.9607299,Entire home/apt,269,1,6,11/08/18,0.33,2,295,2018-12-07
18097652,90729398,Valeria,Moreland,-37.76490863,144.9694567,Private room,50,7,1,17/02/18,0.1,89,89,2018-12-07
18098118,90729398,Valeria,Moreland,-37.76461226,144.970465,Private room,50,7,0,,,89,89,2018-12-07
18098489,124345754,Levic,Melbourne,-37.81366764,144.9526524,Entire home/apt,108,2,10,16/04/18,0.53,3,24,2018-12-07
18099590,13795278,Siobhan,Yarra,-37.79250593,144.9790571,Entire home/apt,226,2,52,18/11/18,2.95,2,299,2018-12-07
18100404,112023293,Lauren,Nillumbik,-37.67602667,145.2086036,Entire home/apt,300,4,4,5/11/17,0.22,1,0,2018-12-07
18101970,2804176,Gabrielle,Yarra,-37.81605661,144.992702,Entire home/apt,130,4,20,7/10/18,1,1,152,2018-12-07
18109832,124759551,Bella,Melbourne,-37.81456175,144.9836855,Entire home/apt,130,1,48,28/11/18,2.94,1,162,2018-12-07
18110676,21799328,Omer,Stonnington,-37.84055099,144.9909008,Private room,54,3,2,24/04/17,0.1,1,0,2018-12-07
18111366,48014108,Amazing Accommodations!,Stonnington,-37.84478613,144.995903,Entire home/apt,120,1,4,28/01/18,0.2,62,323,2018-12-07
18112369,90729398,Valeria,Moreland,-37.76615256,144.9705034,Private room,50,7,0,,,89,89,2018-12-07
18112437,41370225,Ben,Melbourne,-37.81511637,144.9525185,Entire home/apt,100,1,15,9/12/17,0.74,17,45,2018-12-07
18112654,90729398,Valeria,Moreland,-37.7651321,144.9710349,Private room,50,7,0,,,89,89,2018-12-07
18112926,27133636,Jody,Melbourne,-37.82938469,144.9712908,Entire home/apt,120,2,23,24/11/18,1.15,2,54,2018-12-07
18112979,124793440,Kylie,Darebin,-37.7705563,144.9979449,Entire home/apt,145,3,7,6/08/18,0.49,1,67,2018-12-07
18113373,72437011,Eamon,Yarra,-37.80100815,144.9766614,Entire home/apt,90,2,10,10/09/18,0.52,1,10,2018-12-07
18114180,10937615,Sarah,Port Phillip,-37.83968332,144.9387266,Entire home/apt,120,2,44,6/12/18,2.26,1,7,2018-12-07
18114887,18173954,Thomas,Melbourne,-37.79927973,144.9459935,Entire home/apt,120,2,6,30/09/18,0.3,1,0,2018-12-07
18117195,122770338,Yong,Wyndham,-37.90077657,144.7400412,Private room,46,1,11,1/12/18,1.67,5,365,2018-12-07
18117428,122770338,Yong,Wyndham,-37.90050988,144.7407101,Private room,46,1,35,29/11/18,2.35,5,352,2018-12-07
18124815,35391928,Tanya,Glen Eira,-37.93013408,145.0747081,Private room,75,1,4,24/08/18,0.49,1,364,2018-12-07
18125141,123969331,Lila,Port Phillip,-37.87251478,144.98305,Private room,75,1,10,28/11/18,0.51,2,11,2018-12-07
18125804,123146668,Caroline,Maribyrnong,-37.79117867,144.8470505,Entire home/apt,140,2,5,17/10/17,0.26,1,281,2018-12-07
18126227,2473437,Sue,Banyule,-37.76998691,145.0413793,Entire home/apt,100,2,0,,,1,0,2018-12-07
18126241,17959849,Hayden,Port Phillip,-37.86787819,144.9798976,Entire home/apt,145,2,104,24/11/18,5.63,1,122,2018-12-07
18126324,2787253,Kirsty,Yarra,-37.79936537,144.9759617,Entire home/apt,161,3,48,20/11/18,2.64,2,293,2018-12-07
18127260,99824610,Dee,Yarra,-37.79732082,144.9973253,Private room,55,4,1,7/11/18,1,2,0,2018-12-07
18128121,4221883,Karen,Darebin,-37.77669937,145.0203017,Private room,65,1,25,16/10/18,1.34,1,360,2018-12-07
18128276,98302919,Jess,Stonnington,-37.84375507,145.0012271,Entire home/apt,450,7,0,,,1,295,2018-12-07
18128390,124942079,Lucero,Darebin,-37.73056261,145.0201786,Private room,35,3,1,4/05/17,0.05,1,0,2018-12-07
18128402,88797827,Michael And Laurel,Yarra Ranges,-37.70687422,145.562048,Entire home/apt,295,2,51,17/11/18,2.81,1,319,2018-12-07
18128880,17028388,易,Melbourne,-37.82766744,144.963437,Private room,65,1,2,18/02/18,0.19,1,340,2018-12-07
18130161,23788129,Tammy,Port Phillip,-37.869531,144.9961486,Entire home/apt,289,3,15,10/01/18,0.76,1,0,2018-12-07
18130973,69427031,Zheng,Melbourne,-37.8268586,144.9620949,Entire home/apt,119,2,6,7/09/18,0.3,2,0,2018-12-07
18131867,9393991,Marcela,Melbourne,-37.81539892,144.9362211,Entire home/apt,260,2,57,26/11/18,3.14,1,254,2018-12-07
18132900,28621025,At Zara's,Melbourne,-37.82572238,144.9627128,Private room,90,1,138,4/12/18,7.42,1,18,2018-12-07
18139692,31856886,Charlotte,Yarra,-37.82435712,144.9940754,Private room,180,3,0,,,1,0,2018-12-07
18141022,125070976,Yang,Boroondara,-37.81079519,145.1012603,Entire home/apt,400,2,5,22/02/18,0.25,1,173,2018-12-07
18141238,25261785,Rubina,Moonee Valley,-37.7416161,144.9277346,Private room,40,1,88,11/07/18,4.41,1,0,2018-12-07
18142445,125086120,Holly,Port Phillip,-37.88145233,144.9849191,Private room,118,1,5,27/10/18,0.25,2,340,2018-12-07
18142972,21195652,Ray,Stonnington,-37.88222053,145.0533436,Private room,60,1,33,20/11/18,1.85,1,74,2018-12-07
18143074,31915172,Sarah,Yarra,-37.80495429,144.9821809,Entire home/apt,198,2,52,30/09/18,2.66,1,332,2018-12-07
18143516,52293313,Chris,Moreland,-37.76004079,144.9388194,Entire home/apt,84,4,5,18/07/17,0.27,1,0,2018-12-07
18145789,125114357,Kaye,Stonnington,-37.86059928,145.0332825,Entire home/apt,120,2,2,17/06/17,0.11,1,0,2018-12-07
18148103,30746073,Noëmie,Yarra,-37.80255077,144.9845394,Private room,105,4,0,,,1,0,2018-12-07
18148160,47676927,Mark,Bayside,-37.90404012,145.0182082,Entire home/apt,107,21,1,24/07/17,0.06,1,0,2018-12-07
18150176,68551804,Emily & Kelly’s,Melbourne,-37.80069692,144.9650793,Entire home/apt,125,2,41,17/11/18,2.05,28,67,2018-12-07
18151563,125161621,28 Southgate Apartments,Melbourne,-37.82013249,144.9679444,Entire home/apt,298,2,3,25/03/18,0.22,1,361,2018-12-07
18160037,6815177,Julia,Port Phillip,-37.85838733,144.9837847,Entire home/apt,209,2,42,5/12/18,2.12,17,340,2018-12-07
18160356,12300409,Renee,Moreland,-37.77993727,144.9781089,Private room,80,2,0,,,1,0,2018-12-07
18161180,120031238,Seunggwan,Melbourne,-37.81370585,144.954571,Entire home/apt,150,2,0,,,1,0,2018-12-07
18161632,125264177,Robert,Moreland,-37.77113593,144.9528555,Private room,30,1,0,,,1,0,2018-12-07
18163071,125283456,William,Yarra,-37.82252446,144.9980158,Entire home/apt,161,2,4,26/11/17,0.22,1,0,2018-12-07
18166490,125298348,国琴,Melbourne,-37.80475139,144.9591839,Private room,73,180,0,,,1,180,2018-12-07
18167136,125313134,Fleur,Boroondara,-37.80948535,145.0118012,Private room,80,2,11,12/09/17,0.56,1,0,2018-12-07
18167355,5711126,Volkan,Port Phillip,-37.85106183,144.9799268,Entire home/apt,150,5,0,,,1,21,2018-12-07
18167535,124960600,David,Knox,-37.8623775,145.2425712,Entire home/apt,168,2,34,6/11/18,1.7,1,120,2018-12-07
18167904,10395597,Elsa,Yarra,-37.79155978,144.9845281,Private room,69,1,16,8/09/17,0.81,1,0,2018-12-07
18173092,125356040,John,Knox,-37.91584214,145.2340347,Shared room,15,1,0,,,1,0,2018-12-07
18174713,45961916,Linda,Moreland,-37.77489144,144.9724137,Entire home/apt,354,1,8,4/08/18,0.49,1,349,2018-12-07
18179197,64904798,Krishna,Moonee Valley,-37.78359617,144.9377476,Shared room,40,7,0,,,1,0,2018-12-07
18180716,111721187,Kate,Melbourne,-37.80982803,144.9602537,Entire home/apt,145,1,64,22/11/18,3.35,26,73,2018-12-07
18180866,106680535,Kate,Darebin,-37.77371994,145.015922,Private room,46,4,8,6/10/18,0.4,3,281,2018-12-07
18181567,25019250,Luke,Melbourne,-37.84189347,144.9778118,Entire home/apt,130,2,4,11/06/17,0.21,11,0,2018-12-07
18181593,31437796,Beatrice,Darebin,-37.75591771,145.022924,Private room,39,1,10,15/11/18,0.51,2,319,2018-12-07
18181798,77178721,Lia,Yarra,-37.80491315,144.981821,Private room,71,2,1,7/01/18,0.09,1,140,2018-12-07
18182384,22630928,Karin,Port Phillip,-37.83416697,144.9697043,Entire home/apt,145,7,23,29/11/18,1.16,17,291,2018-12-07
18183135,60549705,Bahar,Stonnington,-37.8395412,145.0044814,Entire home/apt,190,5,0,,,2,364,2018-12-07
18184529,73274465,Stephen J,Melbourne,-37.80801032,144.9723195,Entire home/apt,550,2,88,26/11/18,4.5,3,60,2018-12-07
18185569,72568288,Paul,Greater Dandenong,-37.96752959,145.183136,Private room,35,2,31,22/10/18,1.59,2,71,2018-12-07
18186758,46769195,Clive,Stonnington,-37.84843276,144.99255,Private room,22,1,1,13/04/17,0.05,1,0,2018-12-07
18187779,125274364,Rose,Port Phillip,-37.86098568,144.9897597,Private room,46,1,0,,,1,0,2018-12-07
18188193,10603118,Antra,Yarra,-37.78081372,144.9750888,Private room,60,1,0,,,1,0,2018-12-07
18195635,13478607,Michael,Moreland,-37.77644746,144.9748456,Entire home/apt,220,2,0,,,1,0,2018-12-07
18196590,125588427,"Vincent & Robert, Unique Residences",Port Phillip,-37.86265465,144.9746564,Entire home/apt,280,2,0,,,3,0,2018-12-07
18198089,1205911,Yuki,Melbourne,-37.82545142,144.9575725,Private room,90,2,11,24/07/18,0.55,1,15,2018-12-07
18198243,118257022,Joseph,Melbourne,-37.82100046,144.9416224,Entire home/apt,226,2,36,26/11/18,1.86,7,33,2018-12-07
18198433,125609519,Phillip,Darebin,-37.78134153,145.0182425,Entire home/apt,350,3,41,12/11/18,2.07,2,158,2018-12-07
18199206,42536047,Laura,Melbourne,-37.81054938,144.9503169,Entire home/apt,100,1,0,,,1,0,2018-12-07
18199756,125490189,Jane,Port Phillip,-37.84339075,144.9407923,Entire home/apt,100,3,47,26/11/18,2.59,1,31,2018-12-07
18200077,90729398,Valeria,Moreland,-37.7651063,144.9693975,Private room,50,7,2,23/08/18,0.14,89,89,2018-12-07
18200252,90729398,Valeria,Moreland,-37.76657926,144.9709626,Private room,50,7,2,15/01/18,0.18,89,89,2018-12-07
18200408,8950541,Felicity,Yarra,-37.78767428,144.9713481,Entire home/apt,96,3,26,2/12/18,1.96,1,47,2018-12-07
18200993,125635715,Russell,Darebin,-37.74667254,145.0019283,Private room,50,1,20,24/11/18,1.04,1,42,2018-12-07
18202889,72954488,Jo Anne,Port Phillip,-37.84204281,144.9416536,Entire home/apt,105,1,90,2/12/18,4.58,2,271,2018-12-07
18203034,34135963,Ida,Melbourne,-37.8253975,144.9604921,Private room,78,1,31,11/07/18,1.54,1,0,2018-12-07
18210558,1649158,A Perfect Stay,Port Phillip,-37.84190165,144.9412228,Entire home/apt,329,2,3,20/11/18,0.2,7,252,2018-12-07
18214260,9028154,Joe,Bayside,-37.93574554,145.0346291,Entire home/apt,350,30,3,27/08/17,0.17,27,365,2018-12-07
18215848,119212363,Adriana,Hobsons Bay,-37.87022782,144.9026063,Entire home/apt,260,4,0,,,1,87,2018-12-07
18216815,29765371,Karen,Melbourne,-37.81782938,144.9607125,Entire home/apt,190,3,37,1/12/18,2.52,1,67,2018-12-07
